date,price,ret_1d,vol_7d,vol_30d,vol_90d,month,day_of_week,vol_regime
2022-04-20,41358.19,-0.0032586092287824916,0.39050784143047285,0.48067456878053527,0.6798072808733557,4,2,mid
2022-04-21,40480.01,-0.02146219513885801,0.3541369856835779,0.47177410939316167,0.6433988428605828,4,3,low
2022-04-22,39709.18,-0.019225876795201283,0.3628597305076789,0.47301982322303165,0.6397044991570996,4,4,low
2022-04-23,39441.6,-0.006761298356655494,0.36383324930588345,0.4621711264307002,0.6366685326725331,4,5,low
2022-04-24,39450.13,0.0002162457340772487,0.3438671106912486,0.46072327797411206,0.6363127391875867,4,6,low
2022-04-25,40426.08,0.02443777865032932,0.3267035852031413,0.4704393086936636,0.6379286513420134,4,0,low
2022-04-26,38112.65,-0.05892887322404605,0.4886251340060645,0.4676760231883479,0.6491833445689615,4,1,low
2022-04-27,39235.72,0.02904130834995406,0.5727636944401046,0.4822436457370556,0.6514979404706199,4,2,mid
2022-04-28,39742.07,0.012822767969639432,0.5755154197162727,0.48478505945575123,0.6513276849213809,4,3,mid
2022-04-29,38596.11,-0.02925883015250115,0.5972662692568973,0.49157650975671274,0.6536665897064681,4,4,mid
2022-04-30,37630.8,-0.025328630177714796,0.617091412620262,0.4866460949273564,0.6555030169772502,4,5,mid
2022-05-01,38468.35,0.02201296126766681,0.6511170072332451,0.49006602116946596,0.6562849245862926,5,6,mid
2022-05-02,38525.16,0.0014757090645608362,0.6108320220929964,0.49054105505007806,0.6561822270989376,5,0,mid
2022-05-03,37728.95,-0.02088383006942929,0.4557043896844514,0.48848705416709143,0.650426703538326,5,1,mid
2022-05-04,39690.0,0.05067156251954114,0.5588327370741327,0.5272496599941063,0.6579665488526784,5,2,mid
2022-05-05,36552.97,-0.08233682535055205,0.8093496808346782,0.5890693167483356,0.6419891111317817,5,3,mid
2022-05-06,36013.77,-0.014861076122788424,0.7972044943193289,0.566928886887295,0.642528822637017,5,4,mid
2022-05-07,35472.39,-0.015146717920837932,0.7885549588232456,0.5659813652242095,0.6410078017034452,5,5,mid
2022-05-08,34038.4,-0.04126534832558704,0.772118060828408,0.5741605496189687,0.6416387625790064,5,6,mid
2022-05-09,30076.31,-0.12375148039084222,1.0606994548299424,0.6988259097414148,0.6860813623856981,5,0,high
2022-05-10,31017.1,0.03080084662153245,1.164238651599488,0.7142893774271233,0.6893161665700693,5,1,high
2022-05-11,29103.94,-0.0636651051045502,0.9710468944765048,0.7136176282303565,0.6990216677953579,5,2,high
2022-05-12,29029.75,-0.00255239398280821,0.9517337622385333,0.7090103623176564,0.6976362319252083,5,3,high
2022-05-13,29287.05,0.008824272580558484,0.9935241897817106,0.7000007019500111,0.6981289356273399,5,4,high
2022-05-14,30086.74,0.02693910433173367,1.07383842058287,0.7091051074955977,0.7009153746441008,5,5,high
2022-05-15,31328.89,0.040456131904645545,1.1510710194587408,0.7254600181025291,0.7059104689123465,5,6,high
2022-05-16,29874.01,-0.04755180340819563,0.768303486333621,0.7378120272629108,0.7041574953155142,5,0,high
2022-05-17,30444.93,0.018930606202495235,0.742806788491489,0.7440939217753667,0.705372910138918,5,1,high
2022-05-18,28715.32,-0.05848869957421896,0.7174526167731814,0.7513945420064344,0.6973263620330002,5,2,high
2022-05-19,30319.23,0.05435138641776955,0.8241379912243357,0.7801829795587266,0.7067920346410151,5,3,high
2022-05-20,29201.01,-0.03757886695618367,0.8813134560534409,0.7853638853843483,0.7100929764196681,5,4,high
2022-05-21,29445.06,0.008322856374715153,0.856046640388564,0.7875261680041206,0.7058667693974625,5,5,high
2022-05-22,30293.94,0.028421538420796314,0.8225704358432802,0.7984263004980983,0.70530287911375,5,6,high
2022-05-23,29109.15,-0.039895134769211214,0.7999075653556377,0.8055786066377401,0.7057555010806598,5,0,high
2022-05-24,29654.58,0.018564024573910418,0.7992806431155899,0.811066681242529,0.7055159705725877,5,1,high
2022-05-25,29542.15,-0.003798525195082192,0.6562241787222048,0.8021205547099198,0.7026805962659471,5,2,high
2022-05-26,29201.35,-0.011603116040031471,0.5038377319423415,0.7828796735730013,0.7009036270017128,5,3,high
2022-05-27,28629.8,-0.0197668076759755,0.4478703136952603,0.77155454503993,0.7016878335859781,5,4,high
2022-05-28,29031.33,0.013927458255286653,0.4580670496873518,0.7719844206382448,0.699214654933696,5,5,high
2022-05-29,29468.1,0.014932730664861931,0.41152333702740707,0.7738325960596719,0.6412786291536289,5,6,high
2022-05-30,31734.22,0.07408727158891816,0.5901590850887196,0.8235230994158194,0.6571363837100381,5,0,high
2022-05-31,31801.04,0.002103399738536469,0.5915576712069054,0.8180059067205917,0.6570248226446501,5,1,high
2022-06-01,29805.83,-0.06479498169315473,0.8038774468535904,0.8423310290227886,0.6658632297801529,6,2,high
2022-06-02,30452.62,0.021468021186670065,0.8071263504781402,0.8474664630945038,0.6489576023682014,6,3,high
2022-06-03,29700.21,-0.025017916656657774,0.8181374268458718,0.8232556356259608,0.6502189707047052,6,4,high
2022-06-04,29864.04,0.005500964525962497,0.8149530748980366,0.7816247419993766,0.6488972975409294,6,5,high
2022-06-05,29919.21,0.001845667997686214,0.8097746085924725,0.7816114958220443,0.6487294598063791,6,6,high
2022-06-06,31373.1,0.047450088834951915,0.6779821880573014,0.8027832670775471,0.6550738258526498,6,0,high
2022-06-07,31125.33,-0.007928880711022794,0.6784871590971253,0.7917000045107058,0.6335064449406802,6,1,high
2022-06-08,30204.77,-0.030022098209930834,0.5120993785952267,0.6698754779174336,0.6245844296809113,6,2,high
2022-06-09,30109.93,-0.00314484124646771,0.4850093448967588,0.6607232054517088,0.6238609853431009,6,3,mid
2022-06-10,29091.88,-0.0343959202434377,0.5162561530268218,0.6330878615053176,0.627010680442911,6,4,mid
2022-06-11,28424.7,-0.023200611947273582,0.5290947412828386,0.6382060411159594,0.6264812202478731,6,5,mid
2022-06-12,26574.53,-0.06730524721449922,0.6740786642085246,0.6779125106093135,0.6305659705597048,6,6,high
2022-06-13,22487.41,-0.16699764123151092,1.0827876445315976,0.8774068108043062,0.7104386833380243,6,0,high
2022-06-14,22136.41,-0.01573183286725236,1.06675652571998,0.8586662310335631,0.7027877625110996,6,1,high
2022-06-15,22583.72,0.020005528538409763,1.1756142570011423,0.8553704457751546,0.7048608572962785,6,2,high
2022-06-16,20401.31,-0.10163017824163617,1.1948941256031362,0.9070549406322883,0.7281575681582118,6,3,high
2022-06-17,20468.81,0.0033031496542327322,1.2645838235457376,0.893858783583039,0.7275462650991273,6,4,high
2022-06-18,18970.79,-0.0760018363469714,1.2533766030944717,0.8890154109300298,0.7397823590619433,6,5,high
2022-06-19,20574.0,0.08112771492687064,1.5960888361403534,0.9466805484078241,0.7615450057230074,6,6,high
2022-06-20,20573.89,-5.346568195921985e-06,1.1625141392430163,0.944910620709962,0.7572777860357008,6,0,high
2022-06-21,20723.52,0.007246490991842595,1.1706868689191299,0.9363718391967955,0.7568042978833894,6,1,high
2022-06-22,19987.99,-0.03613769395083157,1.1549252879847438,0.9350869516980583,0.75576217172953,6,2,high
2022-06-23,21110.13,0.05462142687846785,1.0032142385248093,0.9583470743897807,0.7658299157652968,6,3,high
2022-06-24,21237.69,0.0060244133369918825,1.0031466264235156,0.9599297180211132,0.7659427284652724,6,4,high
2022-06-25,21491.19,0.011865650317023644,0.7348909795756137,0.9632293374164881,0.7576276909864792,6,5,high
2022-06-26,21038.07,-0.02130943009010775,0.5460841324387955,0.9634367975400717,0.7574356433217437,6,6,high
2022-06-27,20742.56,-0.014146025460121855,0.5604691923603391,0.9595306797567245,0.7568387984487417,6,0,high
2022-06-28,20281.29,-0.022488841996465433,0.5815783526485869,0.9555701455379194,0.7573057265317827,6,1,high
2022-06-29,20123.01,-0.007834849739538354,0.5159196100274747,0.903495933906059,0.7556914319587131,6,2,high
2022-06-30,19942.21,-0.009025345538186133,0.24874749496671728,0.9016478115050158,0.7538469042730362,6,3,high
2022-07-01,19279.8,-0.03378067520510561,0.27557321072304836,0.8866961768067845,0.7554491210017865,7,4,high
2022-07-02,19252.81,-0.001400891578015631,0.20895792808144292,0.8785642636359818,0.7542449158492952,7,5,high
2022-07-03,19315.83,0.003267942871976135,0.24170921956622662,0.8801583365125699,0.7542119720765637,7,6,high
2022-07-04,20236.71,0.04657331482099153,0.48610543592075417,0.9031707991670198,0.7621426516654094,7,0,high
2022-07-05,20175.83,-0.0030129284649952903,0.45950579988931706,0.90232614504253,0.7570578308508851,7,1,high
2022-07-06,20564.51,0.019081421173606727,0.4750827994844245,0.8835839035529913,0.7585137970249589,7,2,high
2022-07-07,21624.98,0.05028235345384914,0.5671106471999373,0.9115702983952498,0.766539488878837,7,3,high
2022-07-08,21594.75,-0.0013988983702488548,0.4445301391311247,0.9099689195631427,0.7656399416448303,7,4,high
2022-07-09,21591.83,-0.00013522719346830976,0.44156584449256375,0.9103640771607621,0.7656723296286762,7,5,high
2022-07-10,20862.47,-0.03436315139820555,0.5734556907665722,0.9103535232393303,0.758874890654726,7,6,high
2022-07-11,19963.61,-0.04404073474684607,0.604026829662724,0.916724714703581,0.7612911602774695,7,0,high
2022-07-12,19328.75,-0.032317491445751946,0.6429994036376089,0.8979832149227907,0.7596694571432315,7,1,high
2022-07-13,20234.87,0.045813728987704215,0.7298631930299829,0.7208550085551048,0.7661737041765312,7,2,high
2022-07-14,20588.84,0.017341827629275455,0.6152297764018287,0.7230299688534888,0.7664534004964463,7,3,high
2022-07-15,20830.04,0.011646994153803221,0.6295197856153905,0.7203504765104988,0.7674010347182784,7,4,high
2022-07-16,21195.6,0.01739743738897494,0.6504014384528803,0.6283664991577217,0.7687256170050004,7,5,mid
2022-07-17,20798.16,-0.018929091711402925,0.6130938139886463,0.6322357466391522,0.7657920401537556,7,6,mid
2022-07-18,22432.58,0.07564984518217717,0.6985412712631202,0.6223908245596889,0.7824338754771704,7,0,mid
2022-07-19,23396.62,0.04207720104807247,0.5772843731632223,0.5759060155607438,0.7885858477436226,7,1,mid
2022-07-20,23223.3,-0.007435482451242203,0.6008899209506233,0.5771845019331018,0.7879876711272352,7,2,mid
2022-07-21,23152.19,-0.003066708544995841,0.6233685966998836,0.5775837713200662,0.7875618227054499,7,3,mid
2022-07-22,22684.83,-0.02039295734074819,0.6797490975930353,0.5664207560195592,0.7880945294390131,7,4,mid
